# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	234938
#@/user_id	719dad4c-c9d9-4b1c-b8ec-191ba8a2c940
bao zhuang 	包裝	c=3 d=5.38093e-63 t=234932
bei 	倍	c=7 d=8.23815e-15 t=234932
bei 	備	c=3 d=1.95123 t=178290
bei 	北	c=9 d=0.0227089 t=234932
bei 	唄	c=55 d=0.715919 t=234932
bei 	盃	c=3 d=1.53324e-28 t=234932
bei 	背	c=8 d=1.60966e-12 t=234932
bei 	被	c=189 d=0.103506 t=234932
bei bao yang 	被包養	c=1 d=0.341298 t=234932
bei bei 	北北	c=1 d=1.15028e-147 t=234932
bei bu 	背部	c=3 d=1.43002e-61 t=234932
bei ci 	被刺	c=1 d=1.60163e-12 t=234932
bei da 	被打	c=1 d=1 t=181232
bei dai he 	北戴河	c=1 d=3.12806e-93 t=234932
bei dai ku 	揹帶褲	c=1 d=1 t=202970
bei de 	倍的	c=1 d=1.01174e-49 t=234932
bei di 	貝蒂	c=2 d=1.24109e-41 t=234932
bei diao 	背調	c=8 d=2.08148e-18 t=234932
bei dong 	被動	c=9 d=1 t=183789
bei fang 	北方	c=2 d=2.32926e-124 t=234932
bei fen 	備份	c=18 d=1.41637e-07 t=234932
bei fen wei 	被分爲	c=1 d=1 t=206913
bei guo 	背鍋	c=1 d=1 t=170134
bei han 	北韓	c=3 d=1.17777 t=234932
bei hou 	背後	c=1 d=1 t=188938
bei jia bao 	被家暴	c=1 d=1.38956e-135 t=234932
bei jia shu 	被加數	c=1 d=2.99316e-45 t=234932
bei jian ji 	被剪輯	c=1 d=0.000569928 t=234932
bei jing 	北京	c=131 d=0.793269 t=234932
bei jing 	背景	c=42 d=0.225638 t=234932
bei jing se 	背景色	c=6 d=0.136014 t=234932
bei jing shi 	北京市	c=5 d=2.52316e-06 t=234932
bei jing tu 	背景圖	c=19 d=4.8485e-06 t=234932
bei jing tu pian 	背景圖片	c=1 d=3.43827e-29 t=234932
bei jing zhan 	北京站	c=1 d=3.81908e-147 t=234932
bei ju 	悲劇	c=1 d=1.06847e-132 t=234932
bei kong 	被控	c=27 d=4.02306e-24 t=234932
bei mei 	北美	c=1 d=1 t=183425
bei ni 	被你	c=3 d=2.32394e-09 t=234932
bei ou 	北歐	c=1 d=1 t=160064
bei pan le 	背叛了	c=1 d=3.20636e-31 t=234932
bei po 	北坡	c=1 d=5.61257e-147 t=234932
bei qi 	北汽	c=1 d=8.57874e-21 t=234932
bei se 	被色	c=1 d=1 t=127902
bei sen 	北森	c=3 d=1.07306e-06 t=234932
bei shan 	被刪	c=1 d=1 t=211132
bei shan chu 	被刪除	c=2 d=3.75758e-15 t=234932
bei shang 	北上	c=1 d=1 t=177228
bei shang 	悲傷	c=1 d=0.00032718 t=234932
bei shang guang 	北上廣	c=2 d=2.3481e-13 t=234932
bei shi yong 	被使用	c=1 d=1 t=208118
bei si 	貝思	c=1 d=1.99671e-47 t=234932
bei su 	倍速	c=5 d=9.47329e-11 t=234932
bei wang 	備忘	c=3 d=1.39163e-35 t=234932
bei wang lu 	備忘錄	c=14 d=1.27894e-12 t=234932
bei wei 	卑微	c=1 d=1 t=144276
bei wo 	被我	c=1 d=1 t=215989
bei wo li 	被窩裏	c=1 d=1 t=217738
bei xiang 	北向	c=1 d=1.90716e-66 t=234932
bei xuan 	備選	c=1 d=8.1548e-13 t=234932
bei yong 	備用	c=2 d=1.79852 t=181064
bei yong ji 	備用機	c=1 d=0.00162053 t=234932
bei zhe 	背着	c=1 d=1 t=130607
bei zhu 	備註	c=17 d=5.05131e-15 t=234932
bei zi 	杯子	c=1 d=1 t=160651
bei zi 	被子	c=1 d=4.27651e-125 t=234932
ben 	奔	c=2 d=2.95352e-94 t=234932
ben 	本	c=34 d=4.46685e-05 t=234932
ben ban fa 	本辦法	c=0 d=3.02231e-13 t=234932
ben chi 	奔馳	c=1 d=1 t=134444
ben de 	本地	c=0 d=1.78162e-60 t=234932
ben di 	本地	c=196 d=0.11961 t=234932
ben di hua 	本地化	c=1 d=1 t=152405
ben di ji 	本地雞	c=1 d=1 t=154637
ben ji 	本機	c=1 d=1.72666e-14 t=234932
ben jin 	本金	c=3 d=2.27909e-15 t=234932
ben jiu shi 	本就是	c=1 d=2.7005e-11 t=234932
ben ke 	本科	c=8 d=1.72769e-24 t=234932
ben ke lv 	本科率	c=1 d=1 t=140601
ben ke sheng 	本科生	c=1 d=1 t=182286
ben lai 	本來	c=25 d=0.217621 t=234932
ben ling 	本領	c=1 d=3.83806e-29 t=234932
ben ming nian 	本命年	c=1 d=1 t=139791
ben qun 	本羣	c=2 d=1.52637e-34 t=234932
ben ren 	本人	c=6 d=1.46782e-16 t=234932
ben shen 	本身	c=7 d=0.0031042 t=234932
ben shi 	本事	c=1 d=4.70495e-160 t=234932
ben shou 	本手	c=1 d=3.60058e-101 t=234932
ben tou 	奔頭	c=1 d=2.73109e-114 t=234932
ben yi wei 	本以爲	c=2 d=4.8237e-71 t=234932
ben yue 	本月	c=2 d=1 t=182563
ben zhe 	奔着	c=1 d=1 t=207921
ben zhi 	本質	c=4 d=9.44011e-29 t=234932
ben zhi shang 	本質上	c=3 d=1.12745 t=195211
ben zhou 	本週	c=8 d=1 t=179553
ben zi 	本子	c=3 d=2.26218e-45 t=234932
beng 	崩	c=5 d=0.000225994 t=234932
beng 	蹦	c=12 d=9.73289e-06 t=234932
beng bu 	蚌埠	c=1 d=0.895834 t=234932
beng di 	蹦迪	c=1 d=5.54444e-121 t=234932
beng kui 	崩潰	c=1 d=1 t=197432
beng le 	崩了	c=2 d=1.06004e-127 t=234932
bi 	幣	c=6 d=1.58588e-17 t=234932
bi 	必	c=2 d=3.62241e-166 t=234932
bi 	比	c=85 d=0.020141 t=234932
bi 	畢	c=6 d=6.17711e-10 t=234932
bi 	筆	c=1 d=4.34452e-46 t=234932
bi 	逼	c=7 d=0.099005 t=234938
bi a ji 	比阿吉	c=1 d=3.12999e-159 t=234932
bi bao 	閉包	c=1 d=1.36292e-25 t=234932
bi ci 	彼此	c=1 d=1 t=134073
bi da 	必答	c=1 d=2.83271e-132 t=234932
bi ding 	必定	c=2 d=0.790571 t=234932
bi dong 	壁咚	c=1 d=3.6896e-153 t=234932
bi dui 	比對	c=1 d=1 t=137569
bi er 	比爾	c=6 d=0.000825105 t=234932
bi ge 	比個	c=1 d=1 t=218553
bi huan 	閉環	c=4 d=1.39316e-136 t=234932
bi ji 	筆記	c=11 d=0.000383949 t=234932
bi ji ben 	筆記本	c=14 d=2.36067e-17 t=234932
bi jiao 	比較	c=186 d=1.64148 t=234932
bi jiao hao 	比較好	c=3 d=1.85988e-06 t=234932
bi jiao kun 	比較困	c=1 d=1 t=153481
bi jiao shu xi 	比較熟悉	c=1 d=1.14116e-24 t=234932
bi jiao zhai 	比較窄	c=1 d=2.51589e-119 t=234932
bi jing 	畢竟	c=8 d=0.1911 t=234932
bi kai 	避開	c=1 d=1 t=221490
bi le ye 	畢了業	c=1 d=2.45536e-156 t=234932
bi li 	比例	c=12 d=2.75602e-12 t=234932
bi li bi li 	嗶哩嗶哩	c=1 d=1 t=206718
bi mai 	必買	c=1 d=2.05026e-123 t=234932
bi mian 	避免	c=16 d=2.98553e-10 t=234932
bi na ge 	比那個	c=1 d=6.07672e-170 t=234932
bi ni 	比你	c=4 d=2.70657e-08 t=234932
bi ni men 	比你們	c=1 d=9.80239e-119 t=234932
bi qi 	比起	c=0 d=1.94277e-20 t=234932
bi qi ao 	比起奧	c=1 d=1.95251e-19 t=234932
bi qu jian 	閉區間	c=2 d=0.244143 t=234932
bi ran 	必然	c=0 d=2.15538e-124 t=234932
bi ru 	比如	c=40 d=0.0703192 t=234932
bi sai 	比賽	c=1 d=1.1991e-136 t=234932
bi shen me 	比什麼	c=1 d=1.02937e-17 t=234932
bi sheng ke 	必勝客	c=0 d=4.70491e-14 t=234932
bi shi 	筆試	c=1 d=1.3204e-152 t=234932
bi shui 	避稅	c=1 d=6.19441e-131 t=234932
bi ta 	比她	c=1 d=1.81243e-143 t=234932
bi te bi 	比特币	c=3 d=2.46791e-69 t=234932
bi ti 	鼻涕	c=2 d=3.74178e-83 t=234932
bi tian 	必填	c=28 d=6.11754e-06 t=234932
bi tuo 	鼻託	c=2 d=1.04421 t=234932
bi wo 	比我	c=8 d=8.95043e-20 t=234932
bi xu 	必須	c=37 d=4.55097e-05 t=234932
bi xu shi 	必須是	c=1 d=1 t=156318
bi xuan 	必選	c=2 d=7.00174e-43 t=234932
bi xue 	碧血	c=1 d=1.18556e-120 t=234932
bi ya di 	比亞迪	c=10 d=8.67058e-58 t=234932
bi yan 	鼻炎	c=7 d=2.38683e-29 t=234932
bi yan jing 	閉眼睛	c=1 d=1.36743e-152 t=234932
bi yao 	必要	c=3 d=5.56046e-08 t=234932
bi yao xing 	必要性	c=1 d=1 t=163242
bi ye 	畢業	c=11 d=9.68434e-06 t=234932
bi zhe ge 	比這個	c=1 d=7.19658e-13 t=234932
bi zheng chang 	比正常	c=1 d=8.30936e-28 t=234932
bi zhi 	壁紙	c=24 d=0.183054 t=234932
bi zhi qian 	比之前	c=2 d=1 t=208241
bi zhong 	幣種	c=1 d=1.08101e-34 t=234932
bi zi 	鼻子	c=5 d=1.01422e-19 t=234932
bi zu 	鼻祖	c=1 d=4.13927e-153 t=234932
bi zui 	閉嘴	c=1 d=3.91493e-27 t=234932
bian 	編	c=3 d=0.0668703 t=234932
bian 	變	c=91 d=0.0356433 t=234932
bian 	遍	c=6 d=0.00657159 t=234932
bian 	邊	c=7 d=1.0476e-20 t=234932
bian cha xun 	變查詢	c=1 d=2.59329e-05 t=234932
bian chang 	變長	c=2 d=1.13416e-128 t=234932
bian cheng 	編程	c=25 d=0.00192096 t=234932
bian cheng 	變成	c=18 d=0.0889216 t=234932
bian cheng zi ti 	變成字體	c=1 d=1 t=124882
bian de 	變得	c=2 d=7.62057e-10 t=234932
bian di 	遍地	c=0 d=2.04956e-120 t=234932
bian di piao ling 	遍地飄零	c=1 d=2.05984e-119 t=234932
bian dong 	變動	c=10 d=2.14564e-11 t=234932
bian duo 	便多	c=1 d=0.000263884 t=234932
bian ge 	變革	c=1 d=1 t=155158
bian geng 	變更	c=15 d=0.00032718 t=234932
bian hao 	編號	c=4 d=3.81308e-11 t=234932
bian hao 	變好	c=1 d=1 t=152832
bian hua 	變化	c=62 d=0.558575 t=234932
bian hui 	變灰	c=1 d=1.38809e-05 t=234932
bian ji 	編輯	c=276 d=1.00073 t=234932
bian ji qi 	編輯器	c=15 d=3.29268e-20 t=234932
bian ji zhe 	編輯者	c=1 d=1 t=156395
bian jie 	邊界	c=6 d=7.4029e-22 t=234932
bian jie qing kuang 	邊界情況	c=1 d=1 t=216595
bian jie zhi 	邊界值	c=1 d=1.90347e-102 t=234932
bian ju 	編劇	c=1 d=7.74207e-49 t=234932
bian ju 	邊距	c=20 d=0.199195 t=234932
bian kuai 	變快	c=1 d=2.79042e-14 t=234932
bian kuan 	變寬	c=1 d=1 t=179115
bian kuang 	邊框	c=9 d=0.282251 t=234932
bian la 	邊拉	c=0 d=4.57534e-09 t=234932
bian la qu 	邊拉去	c=1 d=4.59827e-08 t=234932
bian le 	變了	c=1 d=3.5506e-113 t=234932
bian li 	便利	c=1 d=4.17217e-12 t=234932
bian li 	遍歷	c=25 d=5.85266e-11 t=234932
bian li feng 	便利蜂	c=2 d=4.19308e-11 t=234932
bian liang 	變量	c=178 d=0.00501661 t=234932
bian liang ming 	變量名	c=3 d=1 t=221987
bian lo 	變咯	c=1 d=1 t=208629
bian ma 	編碼	c=7 d=6.15468e-26 t=234932
bian man 	變慢	c=1 d=1 t=171182
bian ping hua 	扁平化	c=4 d=0.04573 t=234932
bian qian 	變淺	c=1 d=5.86867e-25 t=234932
bian qian 	變遷	c=4 d=3.31549e-13 t=234932
bian se 	變色	c=1 d=1.84357e-20 t=234932
bian shao 	變少	c=2 d=1.65644e-143 t=234932
bian tai 	變態	c=1 d=1 t=139809
bian tao ti 	扁桃體	c=1 d=1 t=161542
bian ti 	遍體	c=1 d=5.75759e-153 t=234932
bian xia bian 	邊下邊	c=0 d=0.1 t=133602
bian xia bian bo 	邊下邊播	c=1 d=1 t=133603
bian xiao 	變小	c=2 d=1.47137e-14 t=234932
bian yi 	編譯	c=30 d=2.78891e-11 t=234932
bian yi 	變異	c=2 d=1 t=223900
bian yi cheng 	編譯成	c=2 d=3.87598e-27 t=234932
bian yi qi 	編譯器	c=1 d=6.5213e-89 t=234932
bian yu 	便於	c=1 d=1 t=156768
bian yuan 	邊緣	c=2 d=9.78136e-35 t=234932
bian zhi 	編制	c=1 d=1.88845e-24 t=234932
bian zhi dai 	編織袋	c=0 d=4.8785e-146 t=234932
bian zi 	鞭子	c=0 d=9.57502e-138 t=234932
biao 	彪	c=2 d=0.060205 t=234932
biao 	標	c=20 d=8.46439e-59 t=234932
biao 	表	c=59 d=0.000371318 t=234932
biao bai 	表白	c=2 d=8.70543e-17 t=234932
biao ben 	標本	c=1 d=1 t=215014
biao che 	飆車	c=1 d=1.87789e-178 t=234932
biao da 	表達	c=2 d=5.01048e-19 t=234932
biao da shi 	表達式	c=6 d=5.41193e-13 t=234932
biao da yu 	表達與	c=1 d=5.03559e-18 t=234932
biao dan 	表單	c=271 d=1.11343 t=234932
biao dan yan zheng 	表單驗證	c=1 d=4.09874e-08 t=234932
biao dan zhi 	表單值	c=1 d=1 t=198434
biao dian fu hao 	標點符號	c=1 d=3.90603e-59 t=234932
biao feng 	飆風	c=0 d=0.0324652 t=234932
biao ge 	表格	c=86 d=4.4279e-05 t=234932
biao ge li 	表格裏	c=1 d=1.08359e-62 t=234932
biao ji 	標記	c=59 d=0.0550596 t=234932
biao ji guan li 	標記管理	c=1 d=1 t=127245
biao kuang 	表框	c=1 d=1.63322e-124 t=234932
biao li 	表裏	c=1 d=1 t=131029
biao mian 	表面	c=1 d=1 t=135014
biao ming 	表明	c=1 d=1 t=135013
biao pin 	標品	c=40 d=1 t=233316
biao pu 	標普	c=1 d=0.00012909 t=234932
biao qian 	標籤	c=707 d=1.45957 t=234932
biao qian shu 	標籤樹	c=19 d=0.0588704 t=234932
biao qian ye mian 	標籤頁面	c=1 d=0.0133665 t=234932
biao qing 	表情	c=11 d=1.82996e-15 t=234932
biao qing bao 	表情包	c=11 d=7.03347e-08 t=234932
biao shi 	標識	c=31 d=0.0167135 t=234932
biao shi 	表示	c=15 d=4.62196e-39 t=234932
biao shi fu 	標識符	c=1 d=1 t=138545
biao ti 	標題	c=35 d=1.31553e-07 t=234932
biao ti dang 	标题党	c=1 d=1 t=208826
biao tou 	表頭	c=6 d=3.76795e-18 t=234932
biao xian 	表現	c=1 d=2.13857e-31 t=234932
biao yan 	表演	c=2 d=4.13347e-19 t=234932
biao yu 	標語	c=1 d=1 t=203365
biao zhi 	標誌	c=8 d=0.000483239 t=234932
biao zhu 	標註	c=1 d=2.7908e-45 t=234932
biao zhuan 	標磚	c=1 d=1 t=201195
biao zhun 	標準	c=58 d=0.0555762 t=234932
biao zhun ban 	標準版	c=10 d=0.130251 t=234932
biao zhun hua 	標準化	c=2 d=1.61862e-136 t=234932
bie 	別	c=216 d=0.535193 t=234932
bie 	憋	c=4 d=0.733447 t=234932
bie bie bie 	別別別	c=1 d=1 t=190880
bie chi 	别离	c=2 d=7.31476e-105 t=234932
bie chong dong 	別衝動	c=1 d=1 t=141336
bie dan xin 	别担心	c=2 d=1.57993e-28 t=234932
bie dao 	別到	c=0 d=0.1 t=216025
bie dao le wan shang 	別到了晚上	c=1 d=1 t=216026
bie de 	別的	c=23 d=1.26229e-05 t=234932
bie gan 	別幹	c=1 d=2.24478e-13 t=234932
bie gao wo 	別告我	c=1 d=3.30008e-17 t=234932
bie gei 	別給	c=1 d=0.1 t=166860
bie gei wo kan 	別給我看	c=1 d=1 t=166861
bie gen zhe 	別跟着	c=1 d=2.26343e-169 t=234932
bie guan 	別關	c=2 d=1.14782e-63 t=234932
bie hui lai 	別回來	c=2 d=0.00192083 t=234932
bie hui qu 	憋回去	c=1 d=2.13909e-122 t=234932
bie jiao wo 	別叫我	c=1 d=1 t=144253
bie jie 	別介	c=1 d=5.04691e-15 t=234932
bie jie hun 	別結婚	c=1 d=1 t=142483
bie kan 	別看	c=1 d=2.6567e-142 t=234932
bie kua 	別誇	c=1 d=1 t=212536
bie lai 	別來	c=1 d=0.000441647 t=234932
bie lang fei 	別浪費	c=1 d=1 t=176495
bie li wo 	別理我	c=1 d=1 t=142720
bie ma 	別罵	c=1 d=1 t=187486
bie mai 	別買	c=1 d=8.42067e-155 t=234932
bie ming 	別名	c=21 d=2.54037e-05 t=234932
bie na me 	別那麼	c=1 d=1 t=134045
bie nan shou 	別難受	c=1 d=1.1 t=162139
bie pao 	別跑	c=1 d=3.87284e-135 t=234932
bie qu 	別去	c=5 d=6.38999e-85 t=234932
bie rang wo 	別讓我	c=2 d=1.91393 t=215470
bie ren 	別人	c=38 d=0.0351315 t=234932
bie sheng hai zi 	別生孩子	c=1 d=1 t=142482
bie shu 	別墅	c=1 d=3.10845e-166 t=234932
bie shuo 	別說	c=1 d=0.344728 t=234932
bie shuo hua 	別說話	c=1 d=0.726149 t=234932
bie tai 	別太	c=0 d=5.63417e-105 t=234932
bie tai gui 	別太貴	c=1 d=5.66241e-104 t=234932
bie tai zai yi 	別太在意	c=1 d=1 t=191008
bie wang le 	別忘了	c=2 d=2.132e-116 t=234932
bie xia 	別嚇	c=0 d=0.1 t=227882
bie xia he ji 	別嚇合計	c=1 d=1 t=227883
bie xia shuo 	別瞎說	c=1 d=6.93236e-161 t=234932
bie xiang 	別想	c=2 d=1 t=221740
bie xiao 	憋笑	c=1 d=1 t=209205
bie yong 	別用	c=9 d=1.21572e-05 t=234932
bie zhe 	憋着	c=1 d=0.640824 t=234932
bie zhe teng 	別折騰	c=1 d=1.8279e-96 t=234932
bie zhi 	別緻	c=1 d=1 t=216829
bin 	彬	c=3 d=2.14032e-70 t=234932
bin 	斌	c=30 d=1.53407e-05 t=234932
bin hao 	彬豪	c=38 d=1 t=226828
bin hao 	豩豪	c=1 d=1 t=145242
bin jiao 	鬢角	c=2 d=2.36775e-05 t=234932
bin yu 	賓語	c=6 d=5.2021 t=203379
bing 	並	c=58 d=4.22357e-08 t=234932
bing 	兵	c=3 d=2.20033e-13 t=234932
bing 	冰	c=11 d=0.0145524 t=234932
bing 	病	c=6 d=4.24402e-06 t=234932
bing 	餅	c=6 d=0.0464212 t=234932
bing bao 	冰雹	c=3 d=0.25924 t=234932
bing bing 	冰冰	c=10 d=4.90732e-43 t=234932
bing bing pang bian 	冰冰旁邊	c=1 d=1 t=193682
bing bu shi 	並不是	c=2 d=9.46777e-34 t=234932
bing cun 	並存	c=1 d=2.37162e-42 t=234932
bing du 	病毒	c=4 d=9.42245e-07 t=234932
bing fa 	併發	c=17 d=1.65425 t=234932
bing fa 	兵法	c=3 d=1.00014 t=233941
bing gan 	餅乾	c=1 d=7.39463e-97 t=234932
bing kuai 	冰塊	c=1 d=3.49535e-105 t=234932
bing mei you 	並沒有	c=3 d=1 t=203901
bing neng 	並能	c=1 d=6.13983e-27 t=234932
bing qi 	屏氣	c=1 d=0.00213348 t=234932
bing qi lin 	冰淇淋	c=1 d=0.0335406 t=234932
bing qie 	並且	c=27 d=6.51174e-13 t=234932
bing qing 	病情	c=1 d=3.27737e-24 t=234932
bing ren 	病人	c=1 d=0.00364281 t=234932
bing shi 	病逝	c=1 d=1.23692e-119 t=234932
bing tang 	冰糖	c=1 d=1 t=232015
bing tu 	餅圖	c=9 d=0.771052 t=234932
bing xiang 	冰箱	c=7 d=5.51362e-07 t=234932
bing xing 	並行	c=1 d=7.49745e-83 t=234932
bing xing tu 	餅型圖	c=1 d=2.61795e-175 t=234932
bing zhen 	冰鎮	c=2 d=9.82029e-15 t=234932
bo 	博	c=8 d=2.18437e-46 t=234932
bo 	播	c=0 d=0.1 t=133602
bo 	波	c=15 d=1.13666e-07 t=234932
bo 	薄	c=2 d=0.00324708 t=234932
bo bing 	博饼	c=2 d=3.66356e-11 t=234932
bo bing jie 	博饼節	c=1 d=1 t=210499
bo bo 	啵啵	c=1 d=1 t=137788
bo cui 	薄脆	c=1 d=3.23597e-139 t=234932
bo dian ya 	波電壓	c=2 d=0.00170362 t=234932
bo dong 	波動	c=7 d=5.87666e-41 t=234932
bo duo ye jie yi 	波多野結衣	c=1 d=1.19857e-72 t=234932
bo fang 	播放	c=1 d=6.24218e-45 t=234932
bo hai 	渤海	c=4 d=1.14353e-19 t=234932
bo hai da xiao 	渤海大学	c=9 d=5.00518e-26 t=234932
bo jin 	鉑金	c=2 d=1.94649 t=201331
bo ke 	博客	c=15 d=0.218712 t=234932
bo ke 	播客	c=1 d=1 t=203604
bo lang 	波浪	c=1 d=1 t=202190
bo lang xing 	波浪形	c=1 d=0.13068 t=234932
bo li 	剝離	c=1 d=1 t=144968
bo li 	玻璃	c=1 d=1.92254e-131 t=234932
bo lin 	柏林	c=2 d=6.45311e-84 t=234932
bo lin ge 	柏林個	c=1 d=6.48546e-83 t=234932
bo luo 	菠蘿	c=2 d=2.58318e-106 t=234932
bo niao suan 	玻尿酸	c=1 d=1 t=135760
bo ruo 	薄弱	c=1 d=0.0010333 t=234932
bo shi 	博士	c=1 d=1.1919e-124 t=234932
bo wen 	波紋	c=1 d=5.96262e-06 t=234932
bo xi mi ya 	波西米亞	c=1 d=1 t=155542
bo xue 	剝削	c=1 d=3.13529e-32 t=234932
bo yin 	波音	c=1 d=1 t=150683
bo zi 	脖子	c=5 d=6.00744e-94 t=234932
bu 	不	c=731 d=0.882944 t=234932
bu 	步	c=1 d=0.0161635 t=234932
bu 	補	c=36 d=0.0020396 t=234932
bu 	部	c=8 d=4.37699e-16 t=234932
bu ai 	不愛	c=1 d=9.1223e-126 t=234932
bu ai chi 	不愛吃	c=1 d=1 t=198542
bu ai wan 	不愛玩	c=1 d=1 t=127867
bu an bi 	不安謐	c=1 d=1 t=232589
bu an quan 	不安全	c=2 d=1.71391e-15 t=234932
bu bao cun 	不保存	c=1 d=1 t=187439
bu bao han 	不包含	c=4 d=6.89867e-45 t=234932
bu bao he 	不飽和	c=3 d=0.188247 t=234932
bu bei 	不被	c=1 d=9.91809e-110 t=234932
bu bi 	不比	c=1 d=1 t=141411
bu bi yao 	不必要	c=1 d=0.310367 t=234932
bu bian 	不變	c=6 d=1.62977e-11 t=234932
bu bu 	補補	c=1 d=1 t=215832
bu bu bu 	補不補	c=1 d=1 t=212494
bu can yu 	不參與	c=1 d=1 t=143736
bu ceng 	不曾	c=0 d=0.1 t=190871
bu ceng xiang dao 	不曾想到	c=1 d=1 t=190872
bu cha 	不差	c=1 d=1 t=126683
bu chang 	補償	c=2 d=3.96114e-18 t=234932
bu chang yong 	不常用	c=2 d=0.0057417 t=234932
bu chao guo 	不超過	c=4 d=4.08747e-05 t=234932
bu cheng 	不成	c=1 d=1 t=211664
bu cheng gong 	不成功	c=5 d=4.75948e-31 t=234932
bu chi 	不吃	c=13 d=1.51907e-07 t=234932
bu chong 	補充	c=25 d=0.00153381 t=234932
bu chong fu 	不重複	c=1 d=1 t=125991
bu chong tu 	不衝突	c=2 d=0.0248475 t=234932
bu chu 	不出	c=22 d=4.96839e-07 t=234932
bu chu lai 	不出來	c=22 d=1.05982e-07 t=234932
bu chu li 	不出力	c=1 d=1 t=196567
bu chu men 	不出門	c=1 d=1 t=201997
bu chu qu 	不出去	c=1 d=1.81966e-131 t=234932
bu chuan 	不穿	c=3 d=2.7892e-97 t=234932
bu cong 	不從	c=1 d=3.21029e-16 t=234932
bu cong ming 	不聰明	c=1 d=1 t=190007
bu cui 	不催	c=1 d=1 t=220457
bu cun 	不存	c=1 d=1 t=208367
bu cun zai 	不存在	c=7 d=1.30002e-28 t=234932
bu cuo 	不錯	c=17 d=4.83403e-08 t=234932
bu cuo le 	不錯了	c=5 d=2.37148e-113 t=234932
bu da 	不大	c=19 d=0.00138243 t=234932
bu da 	不打	c=3 d=0.000902809 t=234932
bu da li 	不搭理	c=1 d=3.2774e-171 t=234932
bu da suan 	不打算	c=2 d=0.000265207 t=234932
bu da you xi 	不打遊戲	c=1 d=2.69455e-132 t=234932
bu dai 	不帶	c=2 d=0.527292 t=234932
bu dai 	不戴	c=1 d=1 t=209243
bu dai biao 	不代表	c=1 d=1 t=138427
bu dan xin 	不擔心	c=1 d=1 t=140990
bu dang 	不當	c=1 d=1 t=211863
bu dao 	不到	c=51 d=0.130969 t=234932
bu dao ren 	不道人	c=1 d=1 t=150986
bu de 	不得	c=1 d=1 t=144224
bu dei 	不得	c=5 d=9.21203e-06 t=234932
bu deng 	不等	c=2 d=7.34364e-90 t=234932
bu deng yu 	不等於	c=9 d=7.52398e-07 t=234932
bu di 	不低	c=1 d=0.000773179 t=234932
bu dian ji 	不點擊	c=1 d=9.39782e-35 t=234932
bu diao 	不掉	c=6 d=6.35055e-72 t=234932
bu diao yong 	不調用	c=1 d=4.4985e-44 t=234932
bu die 	不跌	c=2 d=1.0985e-17 t=234932
bu ding 	不定	c=2 d=0.0236356 t=234932
bu ding shi 	不定式	c=1 d=1 t=203294
bu dong 	不動	c=3 d=1.25178e-83 t=234932
bu dong 	不懂	c=36 d=1.34706e-05 t=234932
bu dong jiu wen 	不懂就問	c=1 d=1 t=126917
bu dong shi 	不懂事	c=1 d=6.57249e-34 t=234932
bu dong wo 	不懂我	c=1 d=2.14155e-18 t=234932
bu dou shi 	不都是	c=7 d=0.0116786 t=234932
bu du che 	不堵車	c=1 d=3.25627e-95 t=234932
bu duan 	不斷	c=12 d=4.27983e-46 t=234932
bu dui 	不對	c=63 d=0.00301245 t=234932
bu dui jin 	不對勁	c=0 d=1.36511e-133 t=234932
bu duo 	不多	c=11 d=0.0095616 t=234932
bu e 	不餓	c=5 d=1 t=222177
bu er 	布爾	c=4 d=4.0747e-27 t=234932
bu er nuo 	布爾諾	c=0 d=8.13019e-96 t=234932
bu er nuo na ge 	布爾諾那個	c=4 d=2.69261e-06 t=234932
bu fa 	不發	c=5 d=5.0862e-18 t=234932
bu fa 	步伐	c=1 d=1 t=151133
bu fa shao 	不發燒	c=1 d=1 t=224589
bu fan hui 	不返回	c=4 d=1.37474e-09 t=234932
bu fan qiang 	不翻牆	c=1 d=4.96469e-57 t=234932
bu fang bian 	不方便	c=4 d=0.000149981 t=234932
bu fang zai 	不放在	c=1 d=3.66445e-102 t=234932
bu fei jin 	不費勁	c=1 d=8.5345e-19 t=234932
bu fen 	部分	c=95 d=0.100761 t=234932
bu fu he 	不符合	c=1 d=1 t=194683
bu fu shu 	不服輸	c=1 d=1 t=211972
bu fu ze 	不負責	c=2 d=1 t=230429
bu gai 	不該	c=7 d=0.000884932 t=234932
bu gan 	不敢	c=16 d=0.644036 t=234932
bu gan ga 	不尷尬	c=2 d=1.96561 t=190863
bu gan huo 	不幹活	c=1 d=1.68661e-32 t=234932
bu gan jing 	不乾淨	c=1 d=1 t=204018
bu gan kan 	不敢看	c=1 d=1 t=172313
bu gan le 	不幹了	c=1 d=1 t=222543
bu gan mai 	不敢買	c=1 d=1.63738e-07 t=234932
bu gan xiang 	不敢想	c=1 d=1 t=189527
bu gan xing qu 	不感興趣	c=2 d=1.68317e-08 t=234932
bu gao 	不高	c=9 d=0.000439444 t=234932
bu gei 	不給	c=3 d=5.89632e-139 t=234932
bu gei kan 	不給看	c=1 d=1 t=146350
bu gei ni 	不給你	c=3 d=2.2049e-08 t=234932
bu gei ta 	不給他	c=1 d=1 t=224070
bu gei wo 	補給我	c=1 d=2.15229e-18 t=234932
bu gei yong 	不給用	c=1 d=1 t=181840
